Ad clicked Date,Ad Title/Id
2025/01/16 19:27:35 UTC,571768763
2023/07/24 14:26:49 UTC,255656863
2025/01/16 19:28:48 UTC,567738543
2023/07/24 14:27:21 UTC,271304426
2025/01/19 14:52:22 UTC,571759073
2023/08/01 04:55:24 UTC,255588893
2025/01/16 22:53:06 UTC,571501833
2023/07/09 22:01:09 UTC,266503756
2025/01/19 16:49:53 UTC,571831253
2023/07/24 07:31:34 UTC,271322126
2025/01/21 11:54:23 UTC,573305923
2023/07/24 07:31:44 UTC,223586434
2025/01/21 19:42:40 UTC,617632446
2023/07/29 20:40:05 UTC,252099673
2025/01/19 08:21:32 UTC,571759073
2023/08/01 13:31:59 UTC,256456973
2025/01/18 16:09:34 UTC,617857426
2023/07/05 14:23:31 UTC,249110443
2025/01/22 17:44:18 UTC,617632446
2023/07/31 06:36:30 UTC,271322126
2025/01/21 21:55:11 UTC,617632446
2023/08/03 13:41:32 UTC,257252973
2025/01/20 21:09:53 UTC,567738543
2023/07/31 21:50:10 UTC,252099673
2025/01/20 21:14:44 UTC,252517423
2023/08/02 00:35:16 UTC,222882284
2025/01/21 12:16:47 UTC,617632446
2023/08/02 11:13:19 UTC,256112523
2025/01/21 12:16:52 UTC,617632446
2023/07/29 08:25:26 UTC,256504193
2025/01/24 11:21:06 UTC,617632446
2023/07/29 19:49:57 UTC,256504193
2025/01/25 19:59:21 UTC,576512453
2023/08/01 08:11:27 UTC,256042733
2025/01/17 11:42:54 UTC,571815253
2023/08/06 06:15:47 UTC,208842783
2025/01/24 08:07:03 UTC,561835314
2023/08/06 06:15:53 UTC,208842783
2025/01/24 08:08:13 UTC,617632446
2023/07/29 04:39:46 UTC,224913054
2025/01/24 08:08:52 UTC,505295343
2023/08/06 08:25:03 UTC,276282446
2025/01/26 21:23:34 UTC,552505174
2023/07/30 16:33:28 UTC,256623243
2025/01/27 08:15:23 UTC,618842486
2023/07/30 16:33:43 UTC,256563093
2025/01/27 08:27:30 UTC,576586413
2023/08/03 12:37:31 UTC,257235483
2025/01/27 16:39:31 UTC,561666484
2023/08/02 17:24:05 UTC,257038473
2025/01/27 16:44:01 UTC,532329274
2023/08/07 15:36:42 UTC,257235483
2025/01/27 16:44:10 UTC,619154536
2023/08/07 15:42:54 UTC,226730384
2025/01/27 05:55:04 UTC,618842486
2023/08/07 15:45:43 UTC,271322126
2025/01/21 07:48:59 UTC,618776146
2023/08/05 07:32:52 UTC,275548466
2025/01/27 16:26:14 UTC,515255334
2023/08/05 15:53:26 UTC,208842783
2025/03/03 14:33:32 UTC,636368986
2025/01/27 16:26:18 UTC,515255334
2023/08/04 08:23:29 UTC,268735566
2025/03/03 14:33:33 UTC,636368986
2025/01/27 16:26:41 UTC,574004633
2023/08/08 06:26:14 UTC,224339954
2025/02/23 15:13:56 UTC,627725686
2025/01/27 16:45:21 UTC,618842486
2023/07/29 17:34:37 UTC,256641443
2025/02/20 10:24:41 UTC,585457424
2025/01/27 16:55:10 UTC,619127496
2023/08/04 06:27:33 UTC,226692144
2025/02/20 10:25:03 UTC,628411776
2025/01/27 16:00:55 UTC,618842486
2023/08/11 06:50:28 UTC,231393013
2025/03/09 21:36:59 UTC,533063644
2025/01/27 16:25:00 UTC,618842486
2023/08/08 09:53:19 UTC,208842783
2025/03/10 08:17:43 UTC,629612953
2025/01/27 16:25:39 UTC,576628473
2023/08/12 10:08:36 UTC,226390284
2025/03/03 14:33:00 UTC,586920163
2025/01/27 16:25:52 UTC,620758476
2023/08/08 14:52:35 UTC,276081966
2025/03/10 21:20:49 UTC,533053744
2025/01/27 16:26:51 UTC,576604843
2023/08/08 14:52:39 UTC,276081966
2025/03/10 21:21:14 UTC,598460394
2025/01/27 16:28:55 UTC,576642663
2023/08/11 14:55:21 UTC,277406633
2025/03/11 14:41:58 UTC,601775644
2025/01/30 16:06:10 UTC,518935266
2023/08/11 14:55:36 UTC,221670934
2025/03/11 14:58:57 UTC,601775644
2025/01/28 08:32:06 UTC,618842486
2023/08/11 14:55:45 UTC,225936224
2025/03/11 14:59:53 UTC,601775644
2025/02/01 12:49:36 UTC,515255334
2023/08/12 13:36:37 UTC,224352554
2025/03/11 14:59:54 UTC,601775644
2025/02/01 12:50:11 UTC,569980784
2023/08/07 07:54:08 UTC,268735566
2025/03/10 15:39:38 UTC,589856844
2025/02/01 12:51:16 UTC,620367916
2023/08/07 07:54:19 UTC,268735566
2025/03/11 14:58:58 UTC,601775644
2025/01/30 09:43:21 UTC,576291353
2023/08/12 03:56:18 UTC,254685783
2025/03/08 16:03:04 UTC,434539856
2025/01/20 20:05:22 UTC,617857426
2023/08/11 13:47:45 UTC,226556424
2025/03/11 14:10:37 UTC,601775644
2025/01/20 20:17:27 UTC,515272504
2023/08/11 10:42:05 UTC,246961613
2024/06/21 08:19:18 UTC,425065614
2025/01/20 20:17:48 UTC,571768763
2023/08/15 14:13:28 UTC,225013836
2024/06/21 08:19:26 UTC,424812274
2025/01/20 20:19:48 UTC,616404176
2023/08/12 08:12:12 UTC,277770533
2025/03/12 20:57:48 UTC,626092333
2025/01/20 20:20:29 UTC,531480443
2023/08/12 08:13:09 UTC,227092534
2025/03/11 14:10:38 UTC,601775644
2025/01/20 20:21:33 UTC,567738543
2023/08/11 06:10:05 UTC,211956474
2025/03/12 21:06:01 UTC,589212684
2025/01/31 18:14:39 UTC,618871006
2023/08/11 06:10:37 UTC,226940734
2025/03/12 22:38:07 UTC,594214603
2025/01/31 18:17:46 UTC,620408366
2023/08/14 08:12:21 UTC,256291313
2025/03/12 22:41:41 UTC,601882994
2025/02/01 07:02:48 UTC,618842486
2023/08/11 20:26:17 UTC,284212076
2025/03/12 22:42:31 UTC,598783774
2025/01/24 22:06:47 UTC,573840463
2023/08/11 20:34:59 UTC,277706673
2025/03/13 22:21:14 UTC,634069133
2025/01/26 08:23:14 UTC,620408366
2023/08/12 14:02:12 UTC,275756196
2025/03/13 11:47:37 UTC,626113043
2025/01/26 08:31:14 UTC,550070544
2023/08/18 11:23:44 UTC,277579693
2025/03/13 19:39:04 UTC,591165073
2025/01/26 08:33:16 UTC,576502563
2023/08/18 11:24:53 UTC,269257966
2025/03/15 16:33:57 UTC,638311363
2025/01/31 23:13:52 UTC,618842486
2023/08/15 13:34:19 UTC,257914863
2025/03/14 15:18:55 UTC,594214603
2025/01/31 15:05:27 UTC,532329274
2023/08/15 13:51:11 UTC,248000433
2025/03/14 21:00:08 UTC,603100084
2025/01/31 21:56:01 UTC,618871006
2023/08/15 13:51:59 UTC,257218373
2025/03/18 15:36:06 UTC,645859346
2025/02/06 05:57:09 UTC,569980784
2023/08/14 12:18:01 UTC,219075004
2025/03/14 18:46:20 UTC,601680434
2025/02/01 14:25:33 UTC,618842486
2023/08/14 12:18:06 UTC,219075004
2025/03/17 08:07:18 UTC,637509406
2025/02/01 14:25:39 UTC,618842486
2023/08/15 08:51:34 UTC,221298044
2025/03/19 20:49:51 UTC,642905203
2025/02/01 14:26:00 UTC,555267134
2023/08/15 08:51:59 UTC,249647883
2025/03/19 20:52:52 UTC,624038154
2025/02/04 07:27:48 UTC,618842486
2023/08/17 13:47:27 UTC,256506963
2025/03/16 16:01:06 UTC,633588933
2025/02/04 07:38:18 UTC,618842486
2023/08/15 19:49:12 UTC,221599144
2025/03/18 21:11:09 UTC,623632614
2025/01/29 10:52:45 UTC,620408366
2023/08/14 06:24:51 UTC,242385183
2025/03/09 20:57:53 UTC,637551476
2025/02/04 21:18:15 UTC,586673103
2023/08/13 17:42:12 UTC,248563433
2025/03/18 07:02:35 UTC,634090443
2025/02/04 21:18:49 UTC,573411613
2023/08/23 12:23:37 UTC,182148276
2025/03/18 07:02:37 UTC,634090443
2025/02/04 09:59:28 UTC,569980784
2023/08/11 19:54:57 UTC,276081966
2025/03/20 10:44:32 UTC,573411613
2025/02/02 19:50:39 UTC,621602286
2023/08/24 21:08:12 UTC,223681074
2025/03/18 15:04:01 UTC,637542296
2025/02/02 19:50:53 UTC,575290464
2023/08/24 21:37:37 UTC,224439174
2025/03/24 20:40:09 UTC,649094106
2025/02/05 12:31:43 UTC,532329274
2023/08/24 21:38:32 UTC,279367453
2025/03/22 13:32:29 UTC,647153163
2025/01/30 11:28:07 UTC,549821814
2023/08/24 21:38:58 UTC,270825304
2025/03/22 13:33:10 UTC,638259663
2025/02/04 22:25:03 UTC,618842486
2023/08/25 13:53:12 UTC,286105936
2025/03/26 19:46:10 UTC,649068926
2025/02/04 23:00:18 UTC,618842486
2023/08/27 05:24:48 UTC,211956474
2025/03/22 20:55:09 UTC,594214603
2024/12/26 21:49:06 UTC,607385626
2023/08/25 17:32:17 UTC,228385603
2025/03/26 20:59:17 UTC,603244393
2025/02/05 19:18:27 UTC,569980784
2023/08/28 03:44:36 UTC,271680844
2025/03/25 19:05:44 UTC,650150523
2025/02/04 10:00:05 UTC,532329274
2023/08/29 15:37:37 UTC,276082086
2025/03/25 12:24:08 UTC,591156453
2025/02/07 21:23:51 UTC,620408366
2023/08/29 15:37:54 UTC,271680844
2025/03/27 22:47:24 UTC,552663294
2025/02/04 21:53:15 UTC,586673103
2023/08/27 08:09:23 UTC,277610123
2025/03/28 15:43:44 UTC,594234443
2025/02/05 17:51:36 UTC,586840253
2023/08/29 07:10:30 UTC,270297744
2025/03/27 05:03:19 UTC,573411613
2025/02/06 15:36:05 UTC,575520614
2023/08/02 16:41:07 UTC,226422734
2025/03/23 05:40:50 UTC,573411613
2025/02/06 15:37:50 UTC,586673103
2023/08/02 16:42:32 UTC,226037564
2025/03/25 20:26:27 UTC,651627216
2025/02/08 03:57:19 UTC,586673103
2023/08/29 08:29:04 UTC,276081966
2025/03/24 14:19:01 UTC,621611706
2025/02/09 05:52:50 UTC,621412616
2023/08/01 15:07:03 UTC,275641086
2025/03/26 22:20:18 UTC,552663294
2025/02/08 21:01:29 UTC,586548733
2023/08/01 15:07:18 UTC,271439296
2025/03/28 16:16:42 UTC,623950734
2025/02/08 21:02:19 UTC,620408366
2023/08/23 05:30:34 UTC,209496954
2025/03/28 20:47:35 UTC,646550163
2025/02/08 20:08:17 UTC,509989436
2023/09/01 04:31:53 UTC,253377796
2025/03/28 20:47:40 UTC,646550163
2025/02/08 16:03:03 UTC,575290464
2023/09/01 04:32:42 UTC,228385603
2025/03/28 20:47:51 UTC,646550163
2025/02/05 22:21:30 UTC,586673103
2023/08/26 15:20:25 UTC,271572834
2025/03/28 20:48:14 UTC,638815493
2025/01/31 21:41:13 UTC,569980784
2023/08/27 17:07:46 UTC,279507173
2025/03/28 20:54:08 UTC,589950784
2025/02/16 21:01:43 UTC,571613493
2023/08/02 16:31:50 UTC,257038473
2025/03/30 16:33:45 UTC,635507484
2025/02/16 10:00:38 UTC,627725686
2023/08/29 11:26:56 UTC,279687313
2025/03/29 06:15:42 UTC,652850363
2025/02/18 06:23:32 UTC,628533426
2023/08/29 16:03:49 UTC,287458616
2025/03/29 06:23:23 UTC,594214603
2025/02/16 20:38:46 UTC,620408366
2023/08/25 18:23:05 UTC,217067784
2025/03/29 06:23:43 UTC,652462043
2025/02/17 21:02:38 UTC,594762923
2023/08/25 18:31:00 UTC,251494103
2025/03/29 14:56:43 UTC,652881593
2025/02/17 05:08:53 UTC,565460044
2023/09/03 20:29:15 UTC,270950304
2025/03/29 14:57:04 UTC,652881593
2025/02/19 19:19:27 UTC,562031074
2023/09/03 20:45:41 UTC,287658496
2025/03/29 14:57:46 UTC,652881593
2025/02/19 19:24:25 UTC,585466144
2023/09/03 20:47:09 UTC,281227173
2025/03/29 15:56:36 UTC,649094106
2025/02/22 16:11:03 UTC,620408366
2023/09/03 20:47:11 UTC,281227173
2025/03/26 14:24:22 UTC,631088114
2025/02/20 09:57:12 UTC,620408366
2023/09/03 20:49:32 UTC,267064706
2025/03/27 17:31:57 UTC,650120963
2025/02/20 09:57:52 UTC,585418954
2023/09/03 20:52:41 UTC,279915403
2025/03/29 05:47:54 UTC,642630923
2025/02/18 20:42:41 UTC,620408366
2023/09/03 14:14:34 UTC,290090336
2025/03/30 11:15:42 UTC,577160573
2025/02/20 20:47:47 UTC,620408366
2023/09/03 14:14:39 UTC,290090336
2025/03/31 20:52:28 UTC,630638634
2025/02/28 21:01:57 UTC,592251654
2023/09/03 14:14:41 UTC,290090336
2025/03/30 13:49:32 UTC,548173913
2025/02/27 16:02:07 UTC,626501606
2023/08/05 11:21:55 UTC,271322126
2025/03/29 07:02:03 UTC,602872894
2025/02/28 09:17:55 UTC,573411613
2023/08/29 13:30:21 UTC,219075004
2025/03/29 08:12:00 UTC,631564196
2025/03/03 07:09:47 UTC,594788773
2023/08/31 08:40:25 UTC,280052623
2025/03/29 08:14:53 UTC,646253623
2025/03/04 06:25:22 UTC,619685633
2023/09/04 13:24:11 UTC,278857523
2025/03/29 08:15:33 UTC,602008674
2025/03/02 08:30:13 UTC,594204533
2023/09/05 15:03:26 UTC,281513663
2025/03/29 08:19:03 UTC,638866213
2025/03/02 14:54:29 UTC,548602846
2023/08/08 12:09:22 UTC,225786504
2025/03/29 08:22:58 UTC,631100374
2025/03/02 13:28:40 UTC,632298826
2023/09/07 15:54:55 UTC,286105936
2025/03/30 13:25:49 UTC,650965006
2024/05/07 08:52:31 UTC,431326406
2023/09/07 15:54:58 UTC,286105936
2025/03/30 09:30:54 UTC,647036153
2024/05/08 15:48:13 UTC,407654323
2023/09/07 18:50:18 UTC,278877733
