Date,Type,Link
2024-02-26 16:58:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7167912231668465666
2024-02-24 18:35:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7166857485004349440
2024-02-20 13:19:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7165632977262120960
2024-02-18 08:12:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7164166594636582913
2024-02-16 14:14:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7164166835783860224
2024-02-16 08:36:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7164168098005016577
2024-02-16 08:34:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7164023396371050496
2024-02-15 22:50:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7163900144491438080
2024-02-15 09:22:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7163815940986499073
2024-02-14 23:05:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7163594499837968384
2024-02-13 18:48:29,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7163232124702081024
2024-02-12 12:09:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162777488346017794
2024-02-12 12:07:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7162730465358028800
2024-02-11 11:57:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162403342869020673
2024-02-11 09:34:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162369703871406080
2024-02-11 09:05:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162370499858030592
2024-02-11 07:10:14,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162340715140792320
2024-02-10 21:04:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162003745147346944
2024-02-10 11:42:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7162001376296873984
2024-02-08 21:35:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7161298336128356352
2024-02-07 08:45:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7160914570197250048
2024-02-06 20:26:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7160608744425369605
2024-02-06 20:25:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7160704365635284992
2024-02-06 18:38:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7160699034288959488
2024-02-05 20:06:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7160352865205526529
2024-02-03 08:11:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7158789477165940737
2024-02-02 20:52:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7159274448305434624
2024-02-02 15:55:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7159188446622760962
2024-02-02 06:18:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7158929416822177793
2024-02-01 04:26:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7158476646365249539
2024-01-31 07:18:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7158353313279680514
2024-01-29 22:31:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7157730993359994882
2024-01-29 17:35:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7157778050863054848
2024-01-29 13:44:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7157726904429486082
2024-01-29 12:34:41,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7156671949014761472
2024-01-26 08:06:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7156557333131603969
2024-01-24 10:38:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155863085818224640
2024-01-24 08:15:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7155834582901088257
2024-01-20 08:56:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154392314415656961
2024-01-19 17:24:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154157782135451649
2024-01-19 14:46:18,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7154023280306225152?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7154023280306225152%2C7154083247038050304%29
2024-01-18 07:05:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7153491998878969857
2024-01-04 20:53:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AgroupPost%3A45543-7148629066105929730
2023-12-31 16:40:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7147250871473520640
2023-12-26 22:55:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7145480648344977408
2023-12-24 12:52:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141321039824809984
2023-12-15 20:10:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141111699897577475
2023-12-15 20:05:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141462675707932672
2023-12-15 20:05:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141442108892114944
2023-12-14 18:08:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7141104114297475072
2023-12-10 20:02:31,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7139702948422471680
2023-12-09 18:41:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136300367364960258
2023-12-08 21:29:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7136275616500264960
2023-11-28 20:47:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7135287216422989824
2023-11-18 09:53:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7131550904863895553
2023-11-15 14:38:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7130559329660719105
2023-11-06 22:14:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7127316433419579392
2023-11-04 18:34:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7126632122169090048
2023-10-30 13:40:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7124750179466895360
2023-10-28 19:09:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7124097134626283520
2023-10-24 06:16:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122452426309140480
2023-10-23 15:54:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7122241874584637441
2023-10-22 21:48:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7121966307754881024
2023-10-16 10:52:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7119623351752359936
2023-10-13 16:18:54,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118628499485057024
2023-10-13 16:18:44,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7118628780121698304
2023-10-13 12:41:34,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7118572664239120384
2023-10-08 13:53:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116545931855998976
2023-10-06 18:07:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7116089761261359104
2023-10-05 11:48:51,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115627831526588416
2023-10-04 20:58:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7115387942243622912
2023-10-04 16:07:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7115365415182045184
2023-10-04 08:01:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7115243903347269632
2023-10-02 21:22:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7114671730584936449
2023-10-02 07:44:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114362939037368320
2023-10-01 08:04:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7114151868385157120
2023-09-29 22:11:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7113641365799903232
2023-09-27 17:10:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112726760030400513
2023-09-26 15:47:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7112445215730221056
2023-09-25 17:31:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7112108357632614400
2023-09-23 17:09:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7110318537243508736
2023-09-18 12:28:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7109507568540016642
2023-09-06 11:18:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7105096848138285056
2023-08-31 08:41:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7099397462003449856
2023-08-29 07:04:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101911317472563201
2023-08-28 13:50:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101908926551502848
2023-08-28 13:49:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7101851180363849728
2023-08-20 05:13:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7097585551326740480
2023-08-11 05:19:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7095631877272739840
2023-08-10 07:00:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7093546186065735680?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7093546186065735680%2C7094486804585676800%29
2023-08-09 08:46:23,EMPATHY,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7094707288308948992
2023-08-08 11:37:36,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7094609484139905024
2023-08-06 12:20:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7093560974539943936
2023-07-31 11:10:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7091717890487259136
2023-07-25 15:23:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7089613929617793024
2023-07-21 11:36:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087828673000538112?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7087828673000538112%2C7088095350820864000%29
2023-07-21 11:36:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087828673000538112
2023-07-20 18:53:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7087803552693137409
2023-07-20 08:12:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7087702710858264576
2023-07-18 19:29:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086744775617331201?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7086744775617331201%2C7087035928535269377%29
2023-07-18 19:29:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086744775617331201?commentUrn=urn%3Ali%3Acomment%3A%28activity%3A7086744775617331201%2C7087069664526106625%29
2023-07-17 16:01:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7086731872260526081
2023-07-12 14:44:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084883545474703361
2023-07-10 18:26:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084096738776485888
2023-07-10 10:14:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084105653186641920
2023-07-10 07:43:17,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7084073612399325184
2023-07-09 13:06:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083791709460996096
2023-07-09 05:05:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077175685517107200
2023-07-09 05:05:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082295565316677632
2023-07-07 12:23:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083047009326182400
2023-07-07 09:16:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7083002460163706880
2023-07-06 17:50:57,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7082777754416345088
2023-06-30 11:31:50,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7080505582469660672
2023-06-30 10:42:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7080490762143944704
2023-06-28 19:48:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079435689888555008
2023-06-28 07:33:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079717200781017088
2023-06-27 17:08:19,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7079503906854055937
2023-06-26 15:36:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7079113938696593409
2023-06-23 06:44:35,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7077756223286075392
2023-06-21 19:58:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7077359236904579072
2023-06-21 09:21:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7077205376986697729
2023-06-21 08:33:46,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7077194064340656128
2023-06-21 05:48:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064868959501639682
2023-06-16 10:01:02,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7075409920287723520
2023-06-16 09:06:13,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7075121518413803521
2023-06-16 09:06:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7075357002591272960
2023-06-16 09:00:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7075021464717930496
2023-06-16 08:55:34,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7075393151091228673
2023-06-15 19:15:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075028414784495617
2023-06-15 11:12:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7075060105217515520
2023-06-15 10:11:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7075049889914658817
2023-06-15 08:46:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7075015694223847424
2023-06-13 06:23:03,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7074156669311549440
2023-06-12 07:45:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7073917569862148096
2023-06-12 05:51:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7073773634489585664
2023-06-09 11:37:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7072894481305411585
2023-06-09 10:15:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7072874808547454976
2023-06-09 07:06:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7072830375030341632
2023-06-07 10:49:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7072156668704301056
2023-06-06 21:42:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7071788871356755970
2023-06-06 21:41:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7071771091995623424
2023-06-06 11:30:29,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7071781583829032960
2023-06-02 05:28:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7069989274166714368
2023-06-01 15:26:32,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7070053282257219584
2023-05-31 08:28:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7069573172433424384
2023-05-30 19:12:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7069351263229927424
2023-05-30 19:08:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7069369060299280387
2023-05-29 17:23:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7068999454254637056
2023-05-26 07:08:14,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7067746959624650753
2023-05-25 15:16:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7067468995049734144
2023-05-23 07:25:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7066668643710812160
2023-05-19 11:18:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7065259424881197056
2023-05-18 14:06:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7064951331479822336
2023-05-09 14:29:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7061695039881494528
2023-05-08 18:31:39,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7061387983941177344
2023-05-08 08:54:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7061258322728894465
2023-05-06 14:05:30,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7060592771971059712
2023-05-06 07:29:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7060476680682840064
2023-05-04 06:52:41,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059649814292013056
2023-05-03 21:22:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7059598009302401024
2023-04-30 20:56:51,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7058535472460931072
2023-04-28 17:02:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7057721920628109312
2023-04-27 07:53:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7056888792229498881
2023-04-15 06:43:11,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7052882066157256704
2023-04-14 20:20:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7052733010982391808
2023-04-11 06:56:26,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7051442191419723777
2023-04-08 14:36:41,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050466165046845440
2023-04-07 16:18:28,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050136322014863360
2023-04-07 15:52:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050130571418607616
2023-04-07 12:46:37,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7050042566779543552
2023-04-06 18:42:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7049799364172464128
2023-04-06 18:41:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049794347587837952
2023-04-06 17:50:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049792728125120513
2023-04-06 05:47:25,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7049377292338274305
2023-03-31 09:07:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7047100242273394689
2023-03-22 20:11:08,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7044279046402121728
2023-03-22 07:52:49,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7044193608668692480
2023-03-21 23:14:05,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7043911469473611777
2023-03-21 23:13:42,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7043892642052464640
2023-03-20 13:27:52,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7043570505508896768
2023-03-16 19:51:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7041768393695203328
2023-03-16 10:44:58,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7042079842602799105
2023-03-15 19:02:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7041826994233188353
2023-03-14 14:58:20,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7041405050098696192
2023-03-10 12:02:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7039921584047857664
2023-03-08 21:41:48,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7039283826996461571
2023-03-07 10:59:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7038768425296416768
2023-03-03 06:54:55,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7037154042413752320?commentUrn=urn%3Ali%3Acomment%3A%28ugcPost%3A7037154042413752320%2C7037205689819136000%29
2023-03-02 20:28:01,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7037154042413752320
2023-03-02 09:30:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7036976231069679617
2023-03-02 03:54:21,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7036624789729370113
2023-02-24 10:23:18,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7034822867598860288
2023-02-18 19:01:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7032665202441478144
2023-02-17 16:14:16,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7032287086372110336
2023-02-15 15:09:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7031551444147154945
2023-02-13 06:35:15,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7030584933429522433
2023-02-08 18:27:06,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7029015791266058240
2023-02-08 15:54:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7029105236279463936
2023-02-03 15:01:38,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7027285457981874176
2023-01-28 20:55:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7020824855763726336
2023-01-28 20:37:56,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7021523805063819266
2023-01-28 13:42:09,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7024604665862377472
2023-01-23 05:53:50,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7021162301521022976
2023-01-21 16:24:27,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7022593353170993152
2023-01-16 15:59:53,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7020781524270653440
2023-01-13 09:54:22,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7019577381145165824
2023-01-13 01:47:33,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7018484565623107585
2023-01-10 20:56:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7018652347086073857
2023-01-04 17:49:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7012046124186267648
2023-01-03 08:48:54,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7015960726276075520
2023-01-02 14:40:11,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7015683742488780800
2022-12-28 14:11:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7009111400975351808
2022-12-25 09:34:33,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7012709686365818880
2022-12-24 13:22:00,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7011332484088905730
2022-12-20 16:10:50,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7010994806013235200
2022-12-19 22:55:04,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7010658045089198080
2022-12-15 09:47:44,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7009081611489034240
2022-12-07 15:39:18,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7006218652983169024
2022-12-06 19:05:23,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7005960291054145536
2022-12-06 18:19:10,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7005932492067082240
2022-12-06 18:09:24,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7005947744796184576
2022-12-06 17:53:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7005815308070346752
2022-12-02 16:32:45,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7004474412968095744
2022-12-01 09:21:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7004010092635283456
2022-12-01 06:26:31,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7003728991266181120
2022-11-30 13:14:47,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7003702852124569600
2022-11-30 07:54:43,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7003626319196381184
2022-11-29 23:22:40,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7003445822793117697
2022-11-29 22:39:59,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3AugcPost%3A7003446718352519168
2022-11-29 22:16:30,LIKE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7003433257698508800
2022-11-24 07:29:58,PRAISE,https://www.linkedin.com/feed/update/urn%3Ali%3Aactivity%3A7001414926518890497
